location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-28,2980,21.25
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-29,22,9.55
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-29,2145,20.96
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-30,32,9.09
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-30,2351,21.05
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-01-31,16,13.94
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-01-31,1109,19.23
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-01,17,14.59
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-01,1910,20.3
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-02,32,12.22
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-02,2655,20.85
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-03,9,16.33
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-03,2180,21.35
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-04,10,12.3
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-04,1888,21.13
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-05,37,11.3
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-05,2114,21.85
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-06,21,11.76
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-06,787,20.58
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-07,8,9.0
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-07,907,20.05
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-08,5,13.6
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-08,1893,24.12
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-09,34,14.38
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-09,2753,23.22
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-10,12,15.67
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-10,2865,22.52
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-11,14,16.29
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-11,2985,21.96
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-12,28,14.14
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-12,3024,24.22
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-13,16,14.0
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-13,1916,25.5
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-14,2,18.0
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-14,2486,24.64
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-15,11,14.18
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-15,2275,24.42
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-16,12,15.17
